Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,Dow_sin,Dow_cos,CompetitionOpenMonths,CompetitionDistanceBin,Promo2Active,PromoOpenMonths,Promo_DayOfWeek,Promo_Competition,Promo2_Competition,LogSales,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
810,5,2015-07-31,7548,575,1,1,1,9640.0,11,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,3,0,0.0,5,9640.0,0.0,8.929170383139624,0,0,0,1,0,0,1,1,0,0,0
811,5,2015-07-31,5235,768,1,1,1,410.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,0,0,0.0,5,410.0,0.0,8.56331312702979,1,0,0,0,1,0,0,1,0,0,0
812,5,2015-07-31,7915,850,1,1,1,2590.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,2590.0,0.0,8.976641306722456,0,0,0,1,1,0,0,1,0,0,0
813,5,2015-07-31,8544,836,1,1,1,1560.0,9,2003,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,145.03333333333333,1,0,0.0,5,1560.0,0.0,9.053101595549691,1,0,0,0,1,0,0,1,0,0,0
814,5,2015-07-31,10821,884,1,1,1,24530.0,7,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.333333333333332,4,0,0.0,5,24530.0,0.0,9.28933637820268,0,0,0,1,0,0,1,1,0,0,0
815,5,2015-07-31,8186,729,1,1,0,590.0,1,1900,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1407.1333333333334,1,1,19.2,5,590.0,590.0,9.010302809376448,1,0,0,0,1,0,0,1,0,0,0
816,5,2015-07-31,7067,861,1,1,1,460.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,460.0,0.0,8.863332833439587,0,0,1,0,0,0,1,1,0,0,0
817,5,2015-07-31,23093,2884,1,1,1,140.0,3,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,114.63333333333334,0,0,0.0,5,140.0,0.0,10.047328122511802,1,0,0,0,1,0,0,1,0,0,0
818,5,2015-07-31,7049,653,1,1,1,490.0,0,0,1,35,2010,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,67.9,5,490.0,0.0,8.860782895806315,0,0,0,1,1,0,0,1,0,0,0
819,5,2015-07-31,6554,506,1,1,1,720.0,10,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,10.1,1,0,0.0,5,720.0,0.0,8.7879833961978,1,0,0,0,0,0,1,1,0,0,0
820,5,2015-07-31,14985,1197,1,1,0,1650.0,0,0,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,19.2,5,1650.0,1650.0,9.614871710924255,1,0,0,0,0,0,1,1,0,0,0
821,5,2015-07-31,11232,1148,1,1,1,1700.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,1,0,0.0,5,1700.0,0.0,9.326611153641569,1,0,0,0,1,0,0,1,0,0,0
822,5,2015-07-31,9974,785,1,1,1,410.0,11,2010,1,48,2010,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,57.766666666666666,0,0,67.9,5,410.0,0.0,9.207837241758064,1,0,0,0,0,0,1,1,0,0,0
823,5,2015-07-31,7924,650,1,1,1,16210.0,11,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,57.766666666666666,4,0,0.0,5,16210.0,0.0,8.977777598745481,1,0,0,0,0,0,1,1,0,0,0
824,5,2015-07-31,9252,1028,1,1,1,17570.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,17570.0,0.0,9.13270310224903,1,0,0,0,1,0,0,1,0,0,0
825,5,2015-07-31,6003,596,1,1,0,380.0,5,2011,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,51.733333333333334,0,1,19.2,5,380.0,380.0,8.700181192753352,1,0,0,0,1,0,0,1,0,0,0
826,5,2015-07-31,11768,891,1,1,1,7980.0,6,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,123.73333333333333,3,0,0.0,5,7980.0,0.0,9.373224234877663,1,0,0,0,0,0,1,1,0,0,0
827,5,2015-07-31,17099,1981,1,1,1,250.0,1,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,128.76666666666668,0,0,0.0,5,250.0,0.0,9.746833742490752,1,0,0,0,0,0,1,1,0,0,0
828,5,2015-07-31,8019,748,1,1,1,3290.0,12,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8.066666666666666,2,0,0.0,5,3290.0,0.0,8.98969370086056,0,0,0,1,0,0,1,1,0,0,0
829,5,2015-07-31,7453,909,1,1,1,110.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,110.0,0.0,8.916506080039204,0,0,1,0,1,0,0,1,0,0,0
830,5,2015-07-31,8415,614,1,1,1,6320.0,0,0,1,5,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,55.733333333333334,5,6320.0,6320.0,9.03788993497749,1,0,0,0,0,0,1,1,0,0,0
831,5,2015-07-31,15152,1703,1,1,1,800.0,6,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,99.4,1,0,0.0,5,800.0,0.0,9.625953811136162,1,0,0,0,1,0,0,1,0,0,0
832,5,2015-07-31,9199,695,1,1,1,5070.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,80.06666666666666,5,5070.0,0.0,9.126958763037132,0,0,0,1,1,0,0,1,0,0,0
833,5,2015-07-31,6918,554,1,1,1,3290.0,12,1999,1,35,2010,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,190.7,2,0,67.9,5,3290.0,0.0,8.842026529498812,0,0,0,1,0,0,1,1,0,0,0
834,5,2015-07-31,8150,780,1,1,1,3470.0,3,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,41.56666666666667,2,0,0.0,5,3470.0,0.0,9.005895898094458,1,0,0,0,1,0,0,1,0,0,0
835,5,2015-07-31,7948,791,1,1,1,2890.0,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,93.3,2,0,19.2,5,2890.0,0.0,8.980801413573113,1,0,0,0,1,0,0,1,0,0,0
836,5,2015-07-31,7217,792,1,1,1,2720.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,2720.0,0.0,8.884333185202735,1,0,0,0,1,0,0,1,0,0,0
837,5,2015-07-31,5481,635,1,1,1,14600.0,4,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4.033333333333333,4,0,0.0,5,14600.0,0.0,8.60922527686273,1,0,0,0,0,0,1,1,0,0,0
838,5,2015-07-31,9798,877,1,1,1,6890.0,0,0,1,48,2011,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,55.733333333333334,5,6890.0,0.0,9.190035618635818,0,0,0,1,0,0,1,1,0,0,0
839,5,2015-07-31,5099,621,1,1,1,240.0,1,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,7.033333333333333,0,0,0.0,5,240.0,0.0,8.536995818712418,0,0,1,0,1,0,0,1,0,0,0
840,5,2015-07-31,7818,1063,1,1,1,1070.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,1,0,0.0,5,1070.0,0.0,8.964311948124514,1,0,0,0,1,0,0,1,0,0,0
841,5,2015-07-31,3768,487,1,1,1,27650.0,8,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,133.86666666666667,4,0,0.0,5,27650.0,0.0,8.234564993267135,1,0,0,0,1,0,0,1,0,0,0
842,5,2015-07-31,23996,1362,1,1,0,1200.0,11,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,94.3,1,0,0.0,5,1200.0,0.0,10.085684101516932,0,0,0,1,0,0,1,1,0,0,0
843,5,2015-07-31,12775,1191,1,1,1,60.0,4,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,113.6,0,0,0.0,5,60.0,0.0,9.455323689894849,0,0,1,0,1,0,0,1,0,0,0
844,5,2015-07-31,6444,583,1,1,1,2030.0,9,2012,1,18,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,55.733333333333334,5,2030.0,0.0,8.771059915373288,1,0,0,0,1,0,0,1,0,0,0
845,5,2015-07-31,5151,378,1,1,1,7860.0,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,118.63333333333334,3,1,55.733333333333334,5,7860.0,7860.0,8.54714026778419,0,0,0,1,1,0,0,1,0,0,0
846,5,2015-07-31,12705,1070,1,1,1,8860.0,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,137.93333333333334,3,1,80.06666666666666,5,8860.0,8860.0,9.449829601826478,1,0,0,0,0,0,1,1,0,0,0
847,5,2015-07-31,10011,1170,1,1,1,190.0,0,0,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,31.366666666666667,5,190.0,0.0,9.211539652551664,0,0,1,0,0,0,1,1,0,0,0
848,5,2015-07-31,10527,998,1,1,1,370.0,7,2007,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,98.4,0,1,55.733333333333334,5,370.0,370.0,9.261793653565098,1,0,0,0,0,0,1,1,0,0,0
849,5,2015-07-31,10829,1049,1,1,1,5000.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,5000.0,0.0,9.290075339995036,0,0,1,0,0,0,1,1,0,0,0
850,5,2015-07-31,8380,748,1,1,1,1120.0,5,2007,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,100.43333333333334,1,1,31.366666666666667,5,1120.0,1120.0,9.033722518098907,0,0,0,1,1,0,0,1,0,0,0
851,5,2015-07-31,6305,476,1,1,0,2330.0,0,0,1,49,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,19.2,5,2330.0,0.0,8.749256840105007,0,0,0,1,0,0,1,1,0,0,0
852,5,2015-07-31,5722,643,1,1,1,940.0,4,2004,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,137.93333333333334,1,1,55.733333333333334,5,940.0,940.0,8.652248422409102,0,0,1,0,1,0,0,1,0,0,0
853,5,2015-07-31,13046,1311,1,1,1,14040.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,14040.0,0.0,9.476313501265748,1,0,0,0,1,0,0,1,0,0,0
854,5,2015-07-31,5653,567,1,1,1,4770.0,0,0,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,67.9,5,4770.0,4770.0,8.640118538253535,0,0,1,0,1,0,0,1,0,0,0
855,5,2015-07-31,10423,918,1,1,1,3440.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,80.06666666666666,5,3440.0,0.0,9.251866118804681,1,0,0,0,1,0,0,1,0,0,0
856,5,2015-07-31,9416,1073,1,1,1,3020.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,2,0,0.0,5,3020.0,0.0,9.150271845510064,1,0,0,0,1,0,0,1,0,0,0
857,5,2015-07-31,9211,990,1,1,1,6270.0,8,2005,1,23,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,121.7,3,0,19.2,5,6270.0,0.0,9.128262260940575,0,0,1,0,1,0,0,1,0,0,0
858,5,2015-07-31,5540,494,1,1,0,3370.0,12,2008,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,81.1,2,1,19.2,5,3370.0,3370.0,8.61993026886735,1,0,0,0,1,0,0,1,0,0,0
859,5,2015-07-31,8854,861,1,1,0,21770.0,7,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,4,0,0.0,5,21770.0,0.0,9.088737550216933,0,0,1,0,1,0,0,1,0,0,0
860,5,2015-07-31,8977,973,1,1,1,5980.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,3,0,0.0,5,5980.0,0.0,9.102532419341877,0,0,1,0,0,0,1,1,0,0,0
861,5,2015-07-31,5338,655,1,1,1,740.0,0,0,1,14,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,31.366666666666667,5,740.0,0.0,8.582793648500186,0,0,1,0,0,0,1,1,0,0,0
862,5,2015-07-31,11935,1288,1,1,1,2840.0,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,65.93333333333334,2,1,55.733333333333334,5,2840.0,2840.0,9.387314322443542,1,0,0,0,0,0,1,1,0,0,0
863,5,2015-07-31,13290,1430,1,1,1,21370.0,11,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,57.766666666666666,4,0,0.0,5,21370.0,0.0,9.494842393421333,1,0,0,0,0,0,1,1,0,0,0
864,5,2015-07-31,6690,772,1,1,1,1020.0,10,2012,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,34.43333333333333,1,0,80.06666666666666,5,1020.0,0.0,8.808518618782816,1,0,0,0,1,0,0,1,0,0,0
865,5,2015-07-31,9709,700,1,1,1,2640.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,2640.0,0.0,9.18091156128537,0,0,0,1,0,0,1,1,0,0,0
866,5,2015-07-31,9827,612,1,1,1,9680.0,0,0,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,31.366666666666667,5,9680.0,0.0,9.19299073364107,0,0,0,1,1,0,0,1,0,0,0
867,5,2015-07-31,6462,576,1,1,1,21810.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,4,0,0.0,5,21810.0,0.0,8.773848885262895,0,0,0,1,0,0,1,1,0,0,0
868,5,2015-07-31,11441,673,1,1,1,1360.0,8,2005,1,10,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,121.7,1,1,19.2,5,1360.0,1360.0,9.345046074828474,0,0,0,1,0,0,1,1,0,0,0
869,5,2015-07-31,7768,984,1,1,1,230.0,10,2001,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,168.36666666666667,0,1,55.733333333333334,5,230.0,230.0,8.95789673495042,0,0,1,0,1,0,0,1,0,0,0
870,5,2015-07-31,7064,866,1,1,1,780.0,4,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,77.06666666666666,1,0,0.0,5,780.0,0.0,8.862908295118627,1,0,0,0,1,0,0,1,0,0,0
871,5,2015-07-31,8478,590,1,1,1,10620.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,10620.0,0.0,9.045347797304004,0,0,0,1,0,0,1,1,0,0,0
872,5,2015-07-31,9747,794,1,1,1,3860.0,9,2014,1,23,2015,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,11.1,2,0,7.033333333333333,5,3860.0,0.0,9.184817414745098,1,0,0,0,0,0,1,1,0,0,0
873,5,2015-07-31,3871,437,1,1,1,2040.0,11,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,82.1,2,0,0.0,5,2040.0,0.0,8.261526448396468,1,0,0,0,1,0,0,1,0,0,0
874,5,2015-07-31,6384,615,1,1,1,3210.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,3210.0,0.0,8.76170676846664,1,0,0,0,1,0,0,1,0,0,0
875,5,2015-07-31,6555,511,1,1,1,5070.0,11,2007,1,18,2015,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,94.3,3,0,7.033333333333333,5,5070.0,0.0,8.78813593986372,0,0,0,1,1,0,0,1,0,0,0
876,5,2015-07-31,0,0,0,1,1,21790.0,4,2005,1,18,2015,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,4,0,7.033333333333333,5,21790.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0
877,5,2015-07-31,8646,1011,1,1,1,29190.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,29190.0,0.0,9.06496771896043,1,0,0,0,0,0,1,1,0,0,0
878,5,2015-07-31,11254,942,1,1,1,1100.0,12,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8.066666666666666,1,0,0.0,5,1100.0,0.0,9.328567753340833,0,0,0,1,0,0,1,1,0,0,0
879,5,2015-07-31,6000,466,1,1,0,2330.0,0,0,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,31.366666666666667,5,2330.0,0.0,8.699681400989514,0,0,0,1,1,0,0,1,0,0,0
880,5,2015-07-31,10670,920,1,1,1,4570.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,4570.0,0.0,9.275285060616564,1,0,0,0,0,0,1,1,0,0,0
881,5,2015-07-31,7396,844,1,1,1,180.0,3,2008,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,90.26666666666667,0,0,31.366666666666667,5,180.0,0.0,8.908829791587868,1,0,0,0,1,0,0,1,0,0,0
882,5,2015-07-31,7416,871,1,1,1,30.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,0,0,0.0,5,30.0,0.0,8.911529941736559,1,0,0,0,1,0,0,1,0,0,0
883,5,2015-07-31,5850,581,1,1,1,3200.0,6,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,123.73333333333333,2,0,0.0,5,3200.0,0.0,8.674367865788236,1,0,0,0,1,0,0,1,0,0,0
884,5,2015-07-31,7661,678,1,1,0,7550.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,7550.0,0.0,8.944028325260595,0,0,0,1,0,0,1,1,0,0,0
885,5,2015-07-31,6754,813,1,1,1,480.0,12,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,0,0,0.0,5,480.0,0.0,8.818038250394299,1,0,0,0,1,0,0,1,0,0,0
886,5,2015-07-31,6857,642,1,1,1,12430.0,10,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,131.83333333333334,4,0,0.0,5,12430.0,0.0,8.833171133022866,1,0,0,0,0,0,1,1,0,0,0
887,5,2015-07-31,8902,634,1,1,1,19700.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,80.06666666666666,5,19700.0,19700.0,9.094143577573671,0,0,0,1,1,0,0,1,0,0,0
888,5,2015-07-31,12206,982,1,1,1,4450.0,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,38.5,2,0,43.56666666666667,5,4450.0,0.0,9.4097648366698,0,0,0,1,1,0,0,1,0,0,0
889,5,2015-07-31,6312,605,1,1,1,18670.0,12,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,4,0,0.0,5,18670.0,0.0,8.750366278367625,0,0,0,1,1,0,0,1,0,0,0
890,5,2015-07-31,8467,609,1,1,0,4450.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,55.733333333333334,5,4450.0,4450.0,9.044049632254756,1,0,0,0,1,0,0,1,0,0,0
891,5,2015-07-31,11916,1343,1,1,1,350.0,0,0,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,31.366666666666667,5,350.0,0.0,9.385721231090805,1,0,0,0,0,0,1,1,0,0,0
892,5,2015-07-31,10054,993,1,1,1,19370.0,4,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,162.3,4,0,0.0,5,19370.0,0.0,9.215825302206753,1,0,0,0,1,0,0,1,0,0,0
893,5,2015-07-31,7179,884,1,1,0,130.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,31.366666666666667,5,130.0,130.0,8.87905466204227,1,0,0,0,1,0,0,1,0,0,0
894,5,2015-07-31,11866,1330,1,1,1,190.0,11,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,0,0,0.0,5,190.0,0.0,9.38151671766514,1,0,0,0,1,0,0,1,0,0,0
