Store,BranchName,City,Country,Latitude,Longitude,DisplayName
670,Birmingham Commercial Store 0670,Birmingham,United Kingdom,52.44342,-1.937335,"Birmingham Commercial Store 0670 | Birmingham, United Kingdom"
671,Liverpool Prime Store 0671,Liverpool,United Kingdom,53.384168,-2.995338,"Liverpool Prime Store 0671 | Liverpool, United Kingdom"
672,Rome Mall Store 0672,Rome,Italy,41.939627,12.519117,"Rome Mall Store 0672 | Rome, Italy"
673,Milan Flagship Store 0673,Milan,Italy,45.488471,9.182549,"Milan Flagship Store 0673 | Milan, Italy"
674,Naples Central Store 0674,Naples,Italy,40.836393,14.255204,"Naples Central Store 0674 | Naples, Italy"
675,Turin Downtown Store 0675,Turin,Italy,45.119065,7.640911,"Turin Downtown Store 0675 | Turin, Italy"
676,Madrid Metro Store 0676,Madrid,Spain,40.453503,-3.695932,"Madrid Metro Store 0676 | Madrid, Spain"
677,Barcelona Retail Hub Store 0677,Barcelona,Spain,41.378962,2.195926,"Barcelona Retail Hub Store 0677 | Barcelona, Spain"
678,Valencia Commercial Store 0678,Valencia,Spain,39.468567,-0.338958,"Valencia Commercial Store 0678 | Valencia, Spain"
679,Seville Prime Store 0679,Seville,Spain,37.42917,-5.992328,"Seville Prime Store 0679 | Seville, Spain"
680,Amsterdam Mall Store 0680,Amsterdam,Netherlands,52.345283,4.913335,"Amsterdam Mall Store 0680 | Amsterdam, Netherlands"
681,Rotterdam Flagship Store 0681,Rotterdam,Netherlands,51.965636,4.448766,"Rotterdam Flagship Store 0681 | Rotterdam, Netherlands"
682,The Hague Central Store 0682,The Hague,Netherlands,52.082797,4.313856,"The Hague Central Store 0682 | The Hague, Netherlands"
683,Brussels Downtown Store 0683,Brussels,Belgium,50.873611,4.314857,"Brussels Downtown Store 0683 | Brussels, Belgium"
684,Antwerp Metro Store 0684,Antwerp,Belgium,51.240982,4.443403,"Antwerp Metro Store 0684 | Antwerp, Belgium"
685,Zurich Retail Hub Store 0685,Zurich,Switzerland,47.344868,8.515454,"Zurich Retail Hub Store 0685 | Zurich, Switzerland"
686,Geneva Commercial Store 0686,Geneva,Switzerland,46.25154,6.111298,"Geneva Commercial Store 0686 | Geneva, Switzerland"
687,Vienna Prime Store 0687,Vienna,Austria,48.243639,16.373028,"Vienna Prime Store 0687 | Vienna, Austria"
688,Salzburg Mall Store 0688,Salzburg,Austria,47.784223,13.092075,"Salzburg Mall Store 0688 | Salzburg, Austria"
689,Warsaw Flagship Store 0689,Warsaw,Poland,52.224231,21.013682,"Warsaw Flagship Store 0689 | Warsaw, Poland"
690,Krakow Central Store 0690,Krakow,Poland,50.050623,19.954295,"Krakow Central Store 0690 | Krakow, Poland"
691,Wroclaw Downtown Store 0691,Wroclaw,Poland,51.074252,17.027608,"Wroclaw Downtown Store 0691 | Wroclaw, Poland"
692,Prague Metro Store 0692,Prague,Czech Republic,50.122441,14.413613,"Prague Metro Store 0692 | Prague, Czech Republic"
693,Lisbon Retail Hub Store 0693,Lisbon,Portugal,38.737974,-9.156781,"Lisbon Retail Hub Store 0693 | Lisbon, Portugal"
694,Porto Commercial Store 0694,Porto,Portugal,41.185247,-8.666013,"Porto Commercial Store 0694 | Porto, Portugal"
695,Stockholm Prime Store 0695,Stockholm,Sweden,59.376282,18.063979,"Stockholm Prime Store 0695 | Stockholm, Sweden"
696,Gothenburg Mall Store 0696,Gothenburg,Sweden,57.682505,11.93195,"Gothenburg Mall Store 0696 | Gothenburg, Sweden"
697,Oslo Flagship Store 0697,Oslo,Norway,59.880876,10.754177,"Oslo Flagship Store 0697 | Oslo, Norway"
698,Copenhagen Central Store 0698,Copenhagen,Denmark,55.6598,12.601188,"Copenhagen Central Store 0698 | Copenhagen, Denmark"
699,Helsinki Downtown Store 0699,Helsinki,Finland,60.162989,24.913271,"Helsinki Downtown Store 0699 | Helsinki, Finland"
700,Dublin Metro Store 0700,Dublin,Ireland,53.361514,-6.239622,"Dublin Metro Store 0700 | Dublin, Ireland"
701,Athens Retail Hub Store 0701,Athens,Greece,37.950504,23.694262,"Athens Retail Hub Store 0701 | Athens, Greece"
702,Budapest Commercial Store 0702,Budapest,Hungary,47.451567,19.06384,"Budapest Commercial Store 0702 | Budapest, Hungary"
703,Bucharest Prime Store 0703,Bucharest,Romania,44.44318,26.099963,"Bucharest Prime Store 0703 | Bucharest, Romania"
704,Zagreb Mall Store 0704,Zagreb,Croatia,45.849417,16.012467,"Zagreb Mall Store 0704 | Zagreb, Croatia"
705,Belgrade Flagship Store 0705,Belgrade,Serbia,44.795135,20.485727,"Belgrade Flagship Store 0705 | Belgrade, Serbia"
706,Berlin Central Store 0706,Berlin,Germany,52.490584,13.366192,"Berlin Central Store 0706 | Berlin, Germany"
707,Munich Downtown Store 0707,Munich,Germany,48.112075,11.537709,"Munich Downtown Store 0707 | Munich, Germany"
708,Hamburg Metro Store 0708,Hamburg,Germany,53.554217,10.037361,"Hamburg Metro Store 0708 | Hamburg, Germany"
709,Frankfurt Retail Hub Store 0709,Frankfurt,Germany,50.064834,8.644311,"Frankfurt Retail Hub Store 0709 | Frankfurt, Germany"
710,Cologne Commercial Store 0710,Cologne,Germany,50.93272,7.003688,"Cologne Commercial Store 0710 | Cologne, Germany"
711,Paris Prime Store 0711,Paris,France,48.838216,2.352923,"Paris Prime Store 0711 | Paris, France"
712,Lyon Mall Store 0712,Lyon,France,45.718157,4.800534,"Lyon Mall Store 0712 | Lyon, France"
713,Marseille Flagship Store 0713,Marseille,France,43.345163,5.416312,"Marseille Flagship Store 0713 | Marseille, France"
714,Lille Central Store 0714,Lille,France,50.579694,3.102481,"Lille Central Store 0714 | Lille, France"
715,London Downtown Store 0715,London,United Kingdom,51.521312,-0.091008,"London Downtown Store 0715 | London, United Kingdom"
716,Manchester Metro Store 0716,Manchester,United Kingdom,53.476274,-2.24104,"Manchester Metro Store 0716 | Manchester, United Kingdom"
717,Birmingham Retail Hub Store 0717,Birmingham,United Kingdom,52.485085,-1.873714,"Birmingham Retail Hub Store 0717 | Birmingham, United Kingdom"
718,Liverpool Commercial Store 0718,Liverpool,United Kingdom,53.372365,-3.038603,"Liverpool Commercial Store 0718 | Liverpool, United Kingdom"
719,Rome Prime Store 0719,Rome,Italy,41.883593,12.516868,"Rome Prime Store 0719 | Rome, Italy"
720,Milan Mall Store 0720,Milan,Italy,45.434385,9.207343,"Milan Mall Store 0720 | Milan, Italy"
721,Naples Flagship Store 0721,Naples,Italy,40.898791,14.22749,"Naples Flagship Store 0721 | Naples, Italy"
722,Turin Central Store 0722,Turin,Italy,45.08756,7.681275,"Turin Central Store 0722 | Turin, Italy"
723,Madrid Downtown Store 0723,Madrid,Spain,40.453614,-3.736085,"Madrid Downtown Store 0723 | Madrid, Spain"
724,Barcelona Metro Store 0724,Barcelona,Spain,41.404363,2.207212,"Barcelona Metro Store 0724 | Barcelona, Spain"
725,Valencia Retail Hub Store 0725,Valencia,Spain,39.514361,-0.357975,"Valencia Retail Hub Store 0725 | Valencia, Spain"
726,Seville Commercial Store 0726,Seville,Spain,37.388817,-5.972715,"Seville Commercial Store 0726 | Seville, Spain"
727,Amsterdam Prime Store 0727,Amsterdam,Netherlands,52.40449,4.911161,"Amsterdam Prime Store 0727 | Amsterdam, Netherlands"
728,Rotterdam Mall Store 0728,Rotterdam,Netherlands,51.877439,4.520795,"Rotterdam Mall Store 0728 | Rotterdam, Netherlands"
729,The Hague Flagship Store 0729,The Hague,Netherlands,52.089453,4.318351,"The Hague Flagship Store 0729 | The Hague, Netherlands"
730,Brussels Central Store 0730,Brussels,Belgium,50.821868,4.367589,"Brussels Central Store 0730 | Brussels, Belgium"
731,Antwerp Downtown Store 0731,Antwerp,Belgium,51.208786,4.417623,"Antwerp Downtown Store 0731 | Antwerp, Belgium"
732,Zurich Metro Store 0732,Zurich,Switzerland,47.337559,8.557485,"Zurich Metro Store 0732 | Zurich, Switzerland"
733,Geneva Retail Hub Store 0733,Geneva,Switzerland,46.254341,6.098021,"Geneva Retail Hub Store 0733 | Geneva, Switzerland"
734,Vienna Commercial Store 0734,Vienna,Austria,48.255917,16.364491,"Vienna Commercial Store 0734 | Vienna, Austria"
735,Salzburg Prime Store 0735,Salzburg,Austria,47.846575,13.083239,"Salzburg Prime Store 0735 | Salzburg, Austria"
736,Warsaw Mall Store 0736,Warsaw,Poland,52.236402,21.036045,"Warsaw Mall Store 0736 | Warsaw, Poland"
737,Krakow Flagship Store 0737,Krakow,Poland,50.102552,19.935414,"Krakow Flagship Store 0737 | Krakow, Poland"
738,Wroclaw Central Store 0738,Wroclaw,Poland,51.090603,17.055259,"Wroclaw Central Store 0738 | Wroclaw, Poland"
739,Prague Downtown Store 0739,Prague,Czech Republic,50.106285,14.464029,"Prague Downtown Store 0739 | Prague, Czech Republic"
740,Lisbon Metro Store 0740,Lisbon,Portugal,38.752081,-9.145742,"Lisbon Metro Store 0740 | Lisbon, Portugal"
741,Porto Retail Hub Store 0741,Porto,Portugal,41.189683,-8.667079,"Porto Retail Hub Store 0741 | Porto, Portugal"
742,Stockholm Commercial Store 0742,Stockholm,Sweden,59.333749,18.019176,"Stockholm Commercial Store 0742 | Stockholm, Sweden"
743,Gothenburg Prime Store 0743,Gothenburg,Sweden,57.691359,11.961246,"Gothenburg Prime Store 0743 | Gothenburg, Sweden"
744,Oslo Mall Store 0744,Oslo,Norway,59.903517,10.771747,"Oslo Mall Store 0744 | Oslo, Norway"
745,Copenhagen Flagship Store 0745,Copenhagen,Denmark,55.664956,12.563169,"Copenhagen Flagship Store 0745 | Copenhagen, Denmark"
746,Helsinki Central Store 0746,Helsinki,Finland,60.143654,24.925725,"Helsinki Central Store 0746 | Helsinki, Finland"
747,Dublin Downtown Store 0747,Dublin,Ireland,53.322527,-6.30298,"Dublin Downtown Store 0747 | Dublin, Ireland"
748,Athens Metro Store 0748,Athens,Greece,37.994145,23.744321,"Athens Metro Store 0748 | Athens, Greece"
749,Budapest Retail Hub Store 0749,Budapest,Hungary,47.509849,19.036549,"Budapest Retail Hub Store 0749 | Budapest, Hungary"
750,Bucharest Commercial Store 0750,Bucharest,Romania,44.414779,26.138833,"Bucharest Commercial Store 0750 | Bucharest, Romania"
751,Zagreb Prime Store 0751,Zagreb,Croatia,45.816908,15.979818,"Zagreb Prime Store 0751 | Zagreb, Croatia"
752,Belgrade Mall Store 0752,Belgrade,Serbia,44.739164,20.433025,"Belgrade Mall Store 0752 | Belgrade, Serbia"
753,Berlin Flagship Store 0753,Berlin,Germany,52.50802,13.394882,"Berlin Flagship Store 0753 | Berlin, Germany"
754,Munich Central Store 0754,Munich,Germany,48.143117,11.58536,"Munich Central Store 0754 | Munich, Germany"
755,Hamburg Downtown Store 0755,Hamburg,Germany,53.561891,10.020188,"Hamburg Downtown Store 0755 | Hamburg, Germany"
756,Frankfurt Metro Store 0756,Frankfurt,Germany,50.142199,8.703912,"Frankfurt Metro Store 0756 | Frankfurt, Germany"
757,Cologne Retail Hub Store 0757,Cologne,Germany,50.983052,6.912123,"Cologne Retail Hub Store 0757 | Cologne, Germany"
758,Paris Commercial Store 0758,Paris,France,48.826178,2.302956,"Paris Commercial Store 0758 | Paris, France"
759,Lyon Prime Store 0759,Lyon,France,45.778747,4.875503,"Lyon Prime Store 0759 | Lyon, France"
760,Marseille Mall Store 0760,Marseille,France,43.270848,5.412503,"Marseille Mall Store 0760 | Marseille, France"
761,Lille Flagship Store 0761,Lille,France,50.585227,3.100744,"Lille Flagship Store 0761 | Lille, France"
762,London Central Store 0762,London,United Kingdom,51.492562,-0.167658,"London Central Store 0762 | London, United Kingdom"
763,Manchester Downtown Store 0763,Manchester,United Kingdom,53.479387,-2.266922,"Manchester Downtown Store 0763 | Manchester, United Kingdom"
764,Birmingham Metro Store 0764,Birmingham,United Kingdom,52.464687,-1.909671,"Birmingham Metro Store 0764 | Birmingham, United Kingdom"
765,Liverpool Retail Hub Store 0765,Liverpool,United Kingdom,53.438703,-2.987684,"Liverpool Retail Hub Store 0765 | Liverpool, United Kingdom"
766,Rome Commercial Store 0766,Rome,Italy,41.883931,12.507433,"Rome Commercial Store 0766 | Rome, Italy"
767,Milan Prime Store 0767,Milan,Italy,45.485815,9.167262,"Milan Prime Store 0767 | Milan, Italy"
768,Naples Mall Store 0768,Naples,Italy,40.843155,14.230289,"Naples Mall Store 0768 | Naples, Italy"
769,Turin Flagship Store 0769,Turin,Italy,45.038415,7.705012,"Turin Flagship Store 0769 | Turin, Italy"
770,Madrid Central Store 0770,Madrid,Spain,40.384944,-3.701284,"Madrid Central Store 0770 | Madrid, Spain"
771,Barcelona Downtown Store 0771,Barcelona,Spain,41.406005,2.134088,"Barcelona Downtown Store 0771 | Barcelona, Spain"
772,Valencia Metro Store 0772,Valencia,Spain,39.476631,-0.400644,"Valencia Metro Store 0772 | Valencia, Spain"
773,Seville Retail Hub Store 0773,Seville,Spain,37.435393,-5.986145,"Seville Retail Hub Store 0773 | Seville, Spain"
774,Amsterdam Commercial Store 0774,Amsterdam,Netherlands,52.398199,4.909123,"Amsterdam Commercial Store 0774 | Amsterdam, Netherlands"
775,Rotterdam Prime Store 0775,Rotterdam,Netherlands,51.878741,4.491015,"Rotterdam Prime Store 0775 | Rotterdam, Netherlands"
776,The Hague Mall Store 0776,The Hague,Netherlands,52.11564,4.310861,"The Hague Mall Store 0776 | The Hague, Netherlands"
777,Brussels Flagship Store 0777,Brussels,Belgium,50.882219,4.390121,"Brussels Flagship Store 0777 | Brussels, Belgium"
778,Antwerp Central Store 0778,Antwerp,Belgium,51.192208,4.373704,"Antwerp Central Store 0778 | Antwerp, Belgium"
779,Zurich Downtown Store 0779,Zurich,Switzerland,47.387998,8.532803,"Zurich Downtown Store 0779 | Zurich, Switzerland"
780,Geneva Metro Store 0780,Geneva,Switzerland,46.238386,6.183202,"Geneva Metro Store 0780 | Geneva, Switzerland"
781,Vienna Retail Hub Store 0781,Vienna,Austria,48.193542,16.347487,"Vienna Retail Hub Store 0781 | Vienna, Austria"
782,Salzburg Commercial Store 0782,Salzburg,Austria,47.837553,13.032481,"Salzburg Commercial Store 0782 | Salzburg, Austria"
783,Warsaw Prime Store 0783,Warsaw,Poland,52.261961,21.004574,"Warsaw Prime Store 0783 | Warsaw, Poland"
784,Krakow Mall Store 0784,Krakow,Poland,50.081455,19.904554,"Krakow Mall Store 0784 | Krakow, Poland"
785,Wroclaw Flagship Store 0785,Wroclaw,Poland,51.120286,17.033677,"Wroclaw Flagship Store 0785 | Wroclaw, Poland"
786,Prague Central Store 0786,Prague,Czech Republic,50.084161,14.404601,"Prague Central Store 0786 | Prague, Czech Republic"
787,Lisbon Downtown Store 0787,Lisbon,Portugal,38.745987,-9.10302,"Lisbon Downtown Store 0787 | Lisbon, Portugal"
788,Porto Metro Store 0788,Porto,Portugal,41.129574,-8.669529,"Porto Metro Store 0788 | Porto, Portugal"
789,Stockholm Retail Hub Store 0789,Stockholm,Sweden,59.281664,18.082797,"Stockholm Retail Hub Store 0789 | Stockholm, Sweden"
790,Gothenburg Commercial Store 0790,Gothenburg,Sweden,57.719609,11.97927,"Gothenburg Commercial Store 0790 | Gothenburg, Sweden"
791,Oslo Prime Store 0791,Oslo,Norway,59.887095,10.741291,"Oslo Prime Store 0791 | Oslo, Norway"
792,Copenhagen Mall Store 0792,Copenhagen,Denmark,55.685548,12.567977,"Copenhagen Mall Store 0792 | Copenhagen, Denmark"
793,Helsinki Flagship Store 0793,Helsinki,Finland,60.218679,24.902044,"Helsinki Flagship Store 0793 | Helsinki, Finland"
794,Dublin Central Store 0794,Dublin,Ireland,53.369314,-6.269868,"Dublin Central Store 0794 | Dublin, Ireland"
795,Athens Downtown Store 0795,Athens,Greece,37.97662,23.74926,"Athens Downtown Store 0795 | Athens, Greece"
796,Budapest Metro Store 0796,Budapest,Hungary,47.517144,19.089326,"Budapest Metro Store 0796 | Budapest, Hungary"
797,Bucharest Retail Hub Store 0797,Bucharest,Romania,44.389639,26.062911,"Bucharest Retail Hub Store 0797 | Bucharest, Romania"
798,Zagreb Commercial Store 0798,Zagreb,Croatia,45.837434,15.989739,"Zagreb Commercial Store 0798 | Zagreb, Croatia"
799,Belgrade Prime Store 0799,Belgrade,Serbia,44.764016,20.406842,"Belgrade Prime Store 0799 | Belgrade, Serbia"
800,Berlin Mall Store 0800,Berlin,Germany,52.478566,13.444419,"Berlin Mall Store 0800 | Berlin, Germany"
801,Munich Flagship Store 0801,Munich,Germany,48.104287,11.564337,"Munich Flagship Store 0801 | Munich, Germany"
802,Hamburg Central Store 0802,Hamburg,Germany,53.523766,9.9792,"Hamburg Central Store 0802 | Hamburg, Germany"
803,Frankfurt Downtown Store 0803,Frankfurt,Germany,50.067842,8.684006,"Frankfurt Downtown Store 0803 | Frankfurt, Germany"
804,Cologne Metro Store 0804,Cologne,Germany,50.894261,6.990336,"Cologne Metro Store 0804 | Cologne, Germany"
805,Paris Retail Hub Store 0805,Paris,France,48.829971,2.356201,"Paris Retail Hub Store 0805 | Paris, France"
806,Lyon Commercial Store 0806,Lyon,France,45.802008,4.850788,"Lyon Commercial Store 0806 | Lyon, France"
807,Marseille Prime Store 0807,Marseille,France,43.299796,5.352233,"Marseille Prime Store 0807 | Marseille, France"
808,Lille Mall Store 0808,Lille,France,50.6125,3.074249,"Lille Mall Store 0808 | Lille, France"
809,London Flagship Store 0809,London,United Kingdom,51.556814,-0.111616,"London Flagship Store 0809 | London, United Kingdom"
810,Manchester Central Store 0810,Manchester,United Kingdom,53.486578,-2.219535,"Manchester Central Store 0810 | Manchester, United Kingdom"
811,Birmingham Downtown Store 0811,Birmingham,United Kingdom,52.482721,-1.934386,"Birmingham Downtown Store 0811 | Birmingham, United Kingdom"
812,Liverpool Metro Store 0812,Liverpool,United Kingdom,53.41463,-2.945837,"Liverpool Metro Store 0812 | Liverpool, United Kingdom"
813,Rome Retail Hub Store 0813,Rome,Italy,41.87033,12.5154,"Rome Retail Hub Store 0813 | Rome, Italy"
814,Milan Commercial Store 0814,Milan,Italy,45.434293,9.193583,"Milan Commercial Store 0814 | Milan, Italy"
815,Naples Prime Store 0815,Naples,Italy,40.811468,14.263137,"Naples Prime Store 0815 | Naples, Italy"
816,Turin Mall Store 0816,Turin,Italy,45.095916,7.671657,"Turin Mall Store 0816 | Turin, Italy"
817,Madrid Flagship Store 0817,Madrid,Spain,40.433291,-3.674255,"Madrid Flagship Store 0817 | Madrid, Spain"
818,Barcelona Central Store 0818,Barcelona,Spain,41.427818,2.146864,"Barcelona Central Store 0818 | Barcelona, Spain"
819,Valencia Downtown Store 0819,Valencia,Spain,39.459832,-0.411058,"Valencia Downtown Store 0819 | Valencia, Spain"
820,Seville Metro Store 0820,Seville,Spain,37.438348,-5.9418,"Seville Metro Store 0820 | Seville, Spain"
821,Amsterdam Retail Hub Store 0821,Amsterdam,Netherlands,52.371596,4.938303,"Amsterdam Retail Hub Store 0821 | Amsterdam, Netherlands"
822,Rotterdam Commercial Store 0822,Rotterdam,Netherlands,51.926496,4.490059,"Rotterdam Commercial Store 0822 | Rotterdam, Netherlands"
823,The Hague Prime Store 0823,The Hague,Netherlands,52.029412,4.326227,"The Hague Prime Store 0823 | The Hague, Netherlands"
824,Brussels Mall Store 0824,Brussels,Belgium,50.813071,4.384307,"Brussels Mall Store 0824 | Brussels, Belgium"
825,Antwerp Flagship Store 0825,Antwerp,Belgium,51.247603,4.423374,"Antwerp Flagship Store 0825 | Antwerp, Belgium"
826,Zurich Central Store 0826,Zurich,Switzerland,47.330516,8.522013,"Zurich Central Store 0826 | Zurich, Switzerland"
827,Geneva Downtown Store 0827,Geneva,Switzerland,46.180711,6.129214,"Geneva Downtown Store 0827 | Geneva, Switzerland"
828,Vienna Metro Store 0828,Vienna,Austria,48.166964,16.417496,"Vienna Metro Store 0828 | Vienna, Austria"
829,Salzburg Retail Hub Store 0829,Salzburg,Austria,47.81488,13.035552,"Salzburg Retail Hub Store 0829 | Salzburg, Austria"
830,Warsaw Commercial Store 0830,Warsaw,Poland,52.219398,21.00692,"Warsaw Commercial Store 0830 | Warsaw, Poland"
831,Krakow Prime Store 0831,Krakow,Poland,50.074759,19.946568,"Krakow Prime Store 0831 | Krakow, Poland"
832,Wroclaw Mall Store 0832,Wroclaw,Poland,51.149839,17.038196,"Wroclaw Mall Store 0832 | Wroclaw, Poland"
833,Prague Flagship Store 0833,Prague,Czech Republic,50.124716,14.472942,"Prague Flagship Store 0833 | Prague, Czech Republic"
834,Lisbon Central Store 0834,Lisbon,Portugal,38.693151,-9.09624,"Lisbon Central Store 0834 | Lisbon, Portugal"
835,Porto Downtown Store 0835,Porto,Portugal,41.119537,-8.597355,"Porto Downtown Store 0835 | Porto, Portugal"
836,Stockholm Metro Store 0836,Stockholm,Sweden,59.317362,18.106397,"Stockholm Metro Store 0836 | Stockholm, Sweden"
837,Gothenburg Retail Hub Store 0837,Gothenburg,Sweden,57.745706,12.005193,"Gothenburg Retail Hub Store 0837 | Gothenburg, Sweden"
838,Oslo Commercial Store 0838,Oslo,Norway,59.942903,10.732668,"Oslo Commercial Store 0838 | Oslo, Norway"
839,Copenhagen Prime Store 0839,Copenhagen,Denmark,55.634192,12.558598,"Copenhagen Prime Store 0839 | Copenhagen, Denmark"
840,Helsinki Mall Store 0840,Helsinki,Finland,60.137252,24.957895,"Helsinki Mall Store 0840 | Helsinki, Finland"
841,Dublin Flagship Store 0841,Dublin,Ireland,53.33441,-6.212739,"Dublin Flagship Store 0841 | Dublin, Ireland"
842,Athens Central Store 0842,Athens,Greece,37.997897,23.759748,"Athens Central Store 0842 | Athens, Greece"
843,Budapest Downtown Store 0843,Budapest,Hungary,47.461152,19.076401,"Budapest Downtown Store 0843 | Budapest, Hungary"
844,Bucharest Metro Store 0844,Bucharest,Romania,44.469076,26.101206,"Bucharest Metro Store 0844 | Bucharest, Romania"
845,Zagreb Retail Hub Store 0845,Zagreb,Croatia,45.825625,16.008381,"Zagreb Retail Hub Store 0845 | Zagreb, Croatia"
846,Belgrade Commercial Store 0846,Belgrade,Serbia,44.754084,20.449157,"Belgrade Commercial Store 0846 | Belgrade, Serbia"
847,Berlin Prime Store 0847,Berlin,Germany,52.509866,13.369637,"Berlin Prime Store 0847 | Berlin, Germany"
848,Munich Mall Store 0848,Munich,Germany,48.121853,11.538817,"Munich Mall Store 0848 | Munich, Germany"
849,Hamburg Flagship Store 0849,Hamburg,Germany,53.503681,9.957217,"Hamburg Flagship Store 0849 | Hamburg, Germany"
850,Frankfurt Central Store 0850,Frankfurt,Germany,50.157212,8.687053,"Frankfurt Central Store 0850 | Frankfurt, Germany"
851,Cologne Downtown Store 0851,Cologne,Germany,50.984082,6.95355,"Cologne Downtown Store 0851 | Cologne, Germany"
852,Paris Metro Store 0852,Paris,France,48.837782,2.352814,"Paris Metro Store 0852 | Paris, France"
853,Lyon Retail Hub Store 0853,Lyon,France,45.757951,4.796266,"Lyon Retail Hub Store 0853 | Lyon, France"
854,Marseille Commercial Store 0854,Marseille,France,43.310583,5.341404,"Marseille Commercial Store 0854 | Marseille, France"
855,Lille Prime Store 0855,Lille,France,50.641159,3.07232,"Lille Prime Store 0855 | Lille, France"
856,London Mall Store 0856,London,United Kingdom,51.472602,-0.171665,"London Mall Store 0856 | London, United Kingdom"
857,Manchester Flagship Store 0857,Manchester,United Kingdom,53.508876,-2.24662,"Manchester Flagship Store 0857 | Manchester, United Kingdom"
858,Birmingham Central Store 0858,Birmingham,United Kingdom,52.442016,-1.840913,"Birmingham Central Store 0858 | Birmingham, United Kingdom"
859,Liverpool Downtown Store 0859,Liverpool,United Kingdom,53.364178,-2.972096,"Liverpool Downtown Store 0859 | Liverpool, United Kingdom"
860,Rome Metro Store 0860,Rome,Italy,41.951168,12.470318,"Rome Metro Store 0860 | Rome, Italy"
861,Milan Retail Hub Store 0861,Milan,Italy,45.428425,9.152138,"Milan Retail Hub Store 0861 | Milan, Italy"
862,Naples Commercial Store 0862,Naples,Italy,40.832128,14.228205,"Naples Commercial Store 0862 | Naples, Italy"
863,Turin Prime Store 0863,Turin,Italy,45.089516,7.643129,"Turin Prime Store 0863 | Turin, Italy"
864,Madrid Mall Store 0864,Madrid,Spain,40.417742,-3.65413,"Madrid Mall Store 0864 | Madrid, Spain"
865,Barcelona Flagship Store 0865,Barcelona,Spain,41.416497,2.184922,"Barcelona Flagship Store 0865 | Barcelona, Spain"
866,Valencia Central Store 0866,Valencia,Spain,39.450525,-0.36391,"Valencia Central Store 0866 | Valencia, Spain"
867,Seville Downtown Store 0867,Seville,Spain,37.391804,-5.991892,"Seville Downtown Store 0867 | Seville, Spain"
868,Amsterdam Metro Store 0868,Amsterdam,Netherlands,52.330671,4.94276,"Amsterdam Metro Store 0868 | Amsterdam, Netherlands"
869,Rotterdam Retail Hub Store 0869,Rotterdam,Netherlands,51.919378,4.447162,"Rotterdam Retail Hub Store 0869 | Rotterdam, Netherlands"
870,The Hague Commercial Store 0870,The Hague,Netherlands,52.057276,4.292113,"The Hague Commercial Store 0870 | The Hague, Netherlands"
871,Brussels Prime Store 0871,Brussels,Belgium,50.883054,4.375061,"Brussels Prime Store 0871 | Brussels, Belgium"
872,Antwerp Mall Store 0872,Antwerp,Belgium,51.24633,4.353603,"Antwerp Mall Store 0872 | Antwerp, Belgium"
873,Zurich Flagship Store 0873,Zurich,Switzerland,47.368515,8.539834,"Zurich Flagship Store 0873 | Zurich, Switzerland"
874,Geneva Central Store 0874,Geneva,Switzerland,46.156319,6.119181,"Geneva Central Store 0874 | Geneva, Switzerland"
875,Vienna Downtown Store 0875,Vienna,Austria,48.234229,16.337511,"Vienna Downtown Store 0875 | Vienna, Austria"
876,Salzburg Metro Store 0876,Salzburg,Austria,47.813031,13.02652,"Salzburg Metro Store 0876 | Salzburg, Austria"
877,Warsaw Retail Hub Store 0877,Warsaw,Poland,52.180912,20.98632,"Warsaw Retail Hub Store 0877 | Warsaw, Poland"
878,Krakow Commercial Store 0878,Krakow,Poland,50.112287,19.975154,"Krakow Commercial Store 0878 | Krakow, Poland"
879,Wroclaw Prime Store 0879,Wroclaw,Poland,51.153858,17.037285,"Wroclaw Prime Store 0879 | Wroclaw, Poland"
880,Prague Mall Store 0880,Prague,Czech Republic,50.036474,14.442596,"Prague Mall Store 0880 | Prague, Czech Republic"
881,Lisbon Flagship Store 0881,Lisbon,Portugal,38.717738,-9.104864,"Lisbon Flagship Store 0881 | Lisbon, Portugal"
882,Porto Central Store 0882,Porto,Portugal,41.117708,-8.630276,"Porto Central Store 0882 | Porto, Portugal"
883,Stockholm Downtown Store 0883,Stockholm,Sweden,59.294305,18.051068,"Stockholm Downtown Store 0883 | Stockholm, Sweden"
884,Gothenburg Metro Store 0884,Gothenburg,Sweden,57.732636,11.972202,"Gothenburg Metro Store 0884 | Gothenburg, Sweden"
885,Oslo Retail Hub Store 0885,Oslo,Norway,59.901489,10.741648,"Oslo Retail Hub Store 0885 | Oslo, Norway"
886,Copenhagen Commercial Store 0886,Copenhagen,Denmark,55.672045,12.596802,"Copenhagen Commercial Store 0886 | Copenhagen, Denmark"
887,Helsinki Prime Store 0887,Helsinki,Finland,60.209108,24.983933,"Helsinki Prime Store 0887 | Helsinki, Finland"
888,Dublin Mall Store 0888,Dublin,Ireland,53.37849,-6.278759,"Dublin Mall Store 0888 | Dublin, Ireland"
889,Athens Flagship Store 0889,Athens,Greece,38.002613,23.72126,"Athens Flagship Store 0889 | Athens, Greece"
890,Budapest Central Store 0890,Budapest,Hungary,47.473367,19.074287,"Budapest Central Store 0890 | Budapest, Hungary"
891,Bucharest Downtown Store 0891,Bucharest,Romania,44.380643,26.142676,"Bucharest Downtown Store 0891 | Bucharest, Romania"
